Gene	avg_logFC	p_val_adj	AUC_score	RNA_Cluster
HIF1A	0.745858332894183	2.44716855456286e-16	0.714324510993838	Classical monocyte
ALOX5AP	0.72950607146577	3.99467536663255e-16	0.679733653414158	Classical monocyte
RGS2	0.907409686831681	1.70145990137184e-15	0.70942271456256	Classical monocyte
BCL6	0.841790716931404	8.22706808983101e-15	0.702800930737818	Classical monocyte
THBS1	1.47556929624615	4.89809994743213e-14	0.693473435750256	Classical monocyte
CD93	0.70266434503488	1.66478143434959e-13	0.693999825654299	Classical monocyte
TNFAIP3	0.87905660927622	2.65290782243485e-13	0.695847219521354	Classical monocyte
S1PR3	0.752395275703144	1.20509001970985e-12	0.642933299358274	Classical monocyte
SGK1	0.778508354730695	1.63718365027069e-12	0.689775295214211	Classical monocyte
FOLR3	0.966369146199602	1.27346427082433e-11	0.65094314318476	Classical monocyte
G0S2	0.7740240468167	7.81728975958057e-08	0.656944658651235	Classical monocyte
ANPEP	0.74499514594008	6.07874779982827e-05	0.629475152384848	Classical monocyte
LST1	1.89746267224823	3.06217605271145e-82	0.956852809026722	Non-classical monocyte
FCGR3A	2.40006813512851	5.29461515784733e-80	0.950380054727881	Non-classical monocyte
FCER1G	1.7779495625767	3.15818173074521e-79	0.948633492111753	Non-classical monocyte
TMSB4X	1.14294962247422	1.0006138274323e-75	0.938893956285261	Non-classical monocyte
FTL	1.34685024187902	7.12739275027954e-74	0.933650890172629	Non-classical monocyte
S100A4	1.40065760860992	3.43295464990309e-72	0.928833485355224	Non-classical monocyte
CDKN1C	1.90511739252461	6.64949177125058e-71	0.896385257254822	Non-classical monocyte
MS4A7	1.75717159051896	3.93000585756722e-70	0.922137765616027	Non-classical monocyte
AIF1	1.2770861491455	4.31874489556438e-70	0.922745853180636	Non-classical monocyte
RHOC	1.68328033359054	9.5607263121519e-70	0.891936083240431	Non-classical monocyte
IFITM2	1.53919335619014	1.10901288393233e-68	0.918590588155806	Non-classical monocyte
S100A11	1.34010995337818	2.36066238463345e-66	0.911678659504746	Non-classical monocyte
IFITM3	1.60374053498875	5.90754042862826e-66	0.910388162562076	Non-classical monocyte
MTSS1	1.11574578151785	1.54652045775927e-62	0.875565014695449	Non-classical monocyte
TYROBP	1.11511210163892	4.08040970024712e-59	0.889388871997568	Non-classical monocyte
TCF7L2	1.25040519369588	6.48852885357698e-59	0.880470254383298	Non-classical monocyte
SH3BGRL3	1.37396469009493	9.20992182757953e-58	0.884855241376981	Non-classical monocyte
LYN	1.1671185440393	1.01850017944136e-57	0.884878889226715	Non-classical monocyte
SERPINA1	1.30674277509834	4.68827083228041e-57	0.882716800108104	Non-classical monocyte
RPS27	1.20714380286091	1.36846640288398e-56	0.881301307388264	Non-classical monocyte
SLC44A2	0.955200701521179	1.7136294867901e-55	0.847870004391744	Non-classical monocyte
SIGLEC10	1.12286152260694	2.12069944258976e-55	0.857768318637884	Non-classical monocyte
PTPRC	0.974027393909528	9.41768476347568e-55	0.875311644876862	Non-classical monocyte
PECAM1	1.11631176786018	9.72364032352145e-53	0.868551738116956	Non-classical monocyte
FTH1	1.00739124664909	2.55460547220979e-50	0.835140704705922	Non-classical monocyte
CST3	0.861017722714355	1.42513113047419e-49	0.857886557886558	Non-classical monocyte
LRRC25	1.04823497146725	1.18394267582161e-48	0.850839498665586	Non-classical monocyte
HLA-E	0.819791182220996	2.7011435375095e-48	0.853457653457653	Non-classical monocyte
WARS	1.07408150121177	4.49453969174283e-48	0.852065808587548	Non-classical monocyte
CSF1R	1.08147073703872	4.5864865575656e-48	0.851724603898517	Non-classical monocyte
CRIP1	1.40513652121773	7.21181245219377e-48	0.806803824195129	Non-classical monocyte
RPS19	0.824657320429288	2.11142467684487e-46	0.846792338096686	Non-classical monocyte
C10orf54	0.945594188266133	1.27802202656933e-45	0.843930948278774	Non-classical monocyte
ATP5E	0.792078787456767	1.14968918811962e-44	0.840566197087936	Non-classical monocyte
SAT1	0.983755999572947	5.49123106125917e-44	0.838100064187021	Non-classical monocyte
TNFRSF1B	0.963612248507495	8.23854494033898e-44	0.837390628694976	Non-classical monocyte
PTP4A3	0.775362920792364	8.27449125160993e-44	0.756383230296274	Non-classical monocyte
HMOX1	1.11333735501255	2.18441049669634e-43	0.79576703489747	Non-classical monocyte
CSTB	0.940097501263218	1.18111122680458e-42	0.832985372115807	Non-classical monocyte
HCK	0.973187807683223	5.84741046636696e-42	0.830414513023209	Non-classical monocyte
CXCL16	0.978434975298966	6.52629536774669e-42	0.799898652072565	Non-classical monocyte
CDH23	1.03506083611149	7.56560233930875e-42	0.809023343805952	Non-classical monocyte
IFI30	1.09975671446707	8.91759459351212e-42	0.804962670180062	Non-classical monocyte
LILRB1	0.781913210406449	1.1818992605529e-41	0.806935576500794	Non-classical monocyte
COTL1	0.706958229756821	1.3051692024475e-41	0.829326711935408	Non-classical monocyte
CORO1A	0.970853791137405	3.57323631907887e-41	0.818455457585892	Non-classical monocyte
TXNIP	0.847493302140216	1.47697475689538e-40	0.825357251444208	Non-classical monocyte
CTSL	0.970693181420374	4.21692436278563e-40	0.783220161481031	Non-classical monocyte
NEURL1	0.816118198680234	9.82167882151089e-40	0.773196851457721	Non-classical monocyte
PILRA	0.880754781654172	1.52980248083836e-39	0.817087260565521	Non-classical monocyte
MTPN	0.813111941500271	2.78061913201105e-39	0.820472281341847	Non-classical monocyte
LILRB2	0.949478875925493	2.99896724457215e-39	0.820208776730516	Non-classical monocyte
FAM110A	1.09999060291921	7.0779531337937e-39	0.786382216816999	Non-classical monocyte
RABGAP1L	0.928277637633557	1.2271383982917e-37	0.806857876423094	Non-classical monocyte
BCL2A1	0.9919243853907	5.03274670168557e-37	0.80614844093105	Non-classical monocyte
TIMP1	1.30357965283495	5.68935915106809e-37	0.810655045437654	Non-classical monocyte
CKB	0.914722437912124	1.21055619543881e-36	0.714523158001419	Non-classical monocyte
SCIMP	0.933063811851257	1.57750731341025e-36	0.796226478835175	Non-classical monocyte
CD52	1.41344746039005	1.99205251513192e-36	0.80927671362454	Non-classical monocyte
PSAP	0.713407364178986	3.8111547280188e-36	0.808209182122226	Non-classical monocyte
CX3CR1	1.15922950345953	3.84404946837117e-36	0.79343265430222	Non-classical monocyte
ZNF703	0.890395041007077	5.69112076015168e-36	0.776125806560589	Non-classical monocyte
CTSS	0.787380972128369	1.74767764471465e-34	0.801499949326036	Non-classical monocyte
ABI3	0.880226024470805	3.11346004669677e-34	0.775223810006419	Non-classical monocyte
S100A6	0.788934960081543	3.42586500057811e-34	0.800304043782305	Non-classical monocyte
FAM26F	1.05296982814837	1.05353600904076e-33	0.796770379379075	Non-classical monocyte
EMP3	0.787586542574495	4.11864020175346e-33	0.795783926218709	Non-classical monocyte
SELPLG	0.931015441964802	2.05947405954929e-32	0.789196310935441	Non-classical monocyte
OAS1	0.952053911620933	4.59953394246344e-32	0.778554778554779	Non-classical monocyte
CHST15	0.770023948931261	5.71821206029143e-32	0.778173034694774	Non-classical monocyte
DRAP1	0.721803136681659	7.74320924987058e-32	0.783233674538022	Non-classical monocyte
DOK2	0.894390939276874	2.58795088443291e-30	0.770271274619101	Non-classical monocyte
CTSC	0.762504084825501	3.1884272559551e-30	0.783537718320327	Non-classical monocyte
ADGRE2	0.778302621561077	3.85773301178091e-30	0.767943650552346	Non-classical monocyte
H3F3A	0.79790592145609	8.43096255025453e-30	0.772021215499476	Non-classical monocyte
PAG1	0.889699977913452	1.32136045018414e-29	0.772500929022668	Non-classical monocyte
POU2F2	0.7564850194873	1.77000032923814e-29	0.780237154150198	Non-classical monocyte
ITGB1	0.935494973427001	2.08887169560468e-29	0.771021249282119	Non-classical monocyte
SLC2A6	0.829473413460985	3.38787743127558e-29	0.758089253741428	Non-classical monocyte
TSPAN14	0.802929585263899	4.98252764921282e-29	0.776862268166616	Non-classical monocyte
CYTIP	0.781640738269015	8.04065486328051e-29	0.775838654099524	Non-classical monocyte
MAFB	0.735181206941212	1.81004836217422e-28	0.77389953042127	Non-classical monocyte
INSIG1	0.927683936926592	2.02350164156976e-28	0.76362622884362	Non-classical monocyte
PSMB9	0.772985383028169	4.37808869384258e-28	0.773605621431708	Non-classical monocyte
CD48	0.762444101009875	1.50424416030787e-27	0.771217188608493	Non-classical monocyte
RHOB	0.716368659815315	6.04485876308391e-27	0.766838958143306	Non-classical monocyte
CARD16	0.937389336643005	2.5875361604591e-26	0.763987703118138	Non-classical monocyte
ITGAL	0.730079682682613	1.10230912514848e-25	0.762940441201311	Non-classical monocyte
GIMAP7	0.822111804547627	1.69963283924479e-25	0.726188304449174	Non-classical monocyte
BIN2	0.703339971749538	2.64897181844685e-25	0.7605452518496	Non-classical monocyte
DEDD2	0.724298659526479	2.65208879935712e-25	0.739809465896422	Non-classical monocyte
BID	0.753943538743278	1.86777790712236e-24	0.756721056721057	Non-classical monocyte
HES1	1.09253401856249	1.90088462139218e-24	0.692442822877606	Non-classical monocyte
NAAA	0.736584974373799	8.14477726122464e-24	0.749978041282389	Non-classical monocyte
TNFSF10	0.862601620444279	6.33774826105666e-23	0.747694334650856	Non-classical monocyte
VMO1	1.29805568839098	1.30236783197192e-21	0.656761595892031	Non-classical monocyte
LY6E	0.71602807541658	8.0311162356777e-21	0.738627073409682	Non-classical monocyte
TPPP3	0.765519061187626	2.40222246647798e-20	0.664568764568765	Non-classical monocyte
GNG2	0.706304314718798	1.59689417788329e-19	0.72045201175636	Non-classical monocyte
NINJ1	0.752008219922247	1.61918502938996e-18	0.72175940002027	Non-classical monocyte
LYPD2	1.58981819872419	3.23786688533059e-12	0.633326576804838	Non-classical monocyte
MT2A	0.792361009445205	1.45012922010953e-07	0.656190669234147	Non-classical monocyte
HLA-DRA	0.895957392797072	4.95389463197001e-38	0.815654876524442	Intermediate monocyte
CPVL	0.840424120253434	1.13921344180882e-29	0.781081720212155	Intermediate monocyte
CD4	0.82126127735895	1.31222722184512e-27	0.769544947805817	Intermediate monocyte
FGL2	0.730888181693134	9.89345382769699e-25	0.758589236850106	Intermediate monocyte
ZFP36	0.912025792053201	2.8205873901008e-22	0.746748420661464	Intermediate monocyte
HLA-DPB1	0.745330764418804	7.21222002730919e-21	0.739640552684031	Intermediate monocyte
NFKBIA	0.906675224923402	3.74605199640148e-19	0.730698287220026	Intermediate monocyte
LGALS2	0.79940281974781	5.99053723441317e-19	0.696287287591635	Intermediate monocyte
ZFP36L1	1.20206406434546	5.02752389288723e-18	0.723793115097463	Intermediate monocyte
MARCKS	0.959433288813753	1.13676333158471e-16	0.716158237897368	Intermediate monocyte
CD83	0.863774150053377	5.32005042809766e-14	0.699996621735752	Intermediate monocyte
CD300E	0.703967746948077	3.33599044407008e-11	0.681466842336408	Intermediate monocyte
IL1B	1.30515901455205	1.10071910195355e-10	0.680166210600993	Intermediate monocyte
TNFAIP3	0.754437952163191	5.04935352420537e-10	0.675210296949427	Intermediate monocyte
CCL3	1.27806265051891	8.51863561394018e-08	0.657403466099118	Intermediate monocyte
PTGS2	0.962391934059091	4.3216323112943e-06	0.643235025843721	Intermediate monocyte
DUSP6	0.802137192857572	3.44631848891321e-05	0.638383838383838	Intermediate monocyte
CCL3L3	1.18934205682088	0.000209899397551	0.626495726495726	Intermediate monocyte
DUSP2	0.841786855279448	0.00345435613118883	0.615790007094355	Intermediate monocyte
APOBEC3A	0.769108359385454	0.00355148320341773	0.616164994425864	Intermediate monocyte
MIF	1.0038934335233	1.21865826444471e-41	0.916795016007614	hMDP
PRDX2	0.774025149100713	1.67869830179584e-38	0.869066366704162	hMDP
RPS18	1.51264347035473	2.20574791788469e-33	0.975270398892446	hMDP
RPS14	1.21961353934111	7.32196320223693e-33	0.971809293069136	hMDP
RPL37A	1.00677741743234	7.54359537730232e-33	0.971722765423553	hMDP
RPS15	1.34132168224717	1.32607682892888e-32	0.97007874015748	hMDP
RPL14	1.15667256611981	2.06094705766242e-32	0.968763519944622	hMDP
RPL19	0.953035160785439	2.07256231050438e-32	0.968780825473739	hMDP
RPL3	1.36515402871526	2.33805319508458e-32	0.96751752184823	hMDP
RPS27A	0.970552403795129	5.05954236095457e-32	0.966167690577139	hMDP
SPINK2	2.00815157623997	7.71589209266345e-32	0.936056069914338	hMDP
RPS7	1.21227950157052	1.48252180268062e-31	0.962896945574111	hMDP
RPS3A	1.0935275258989	2.27165608297512e-31	0.961737475123302	hMDP
RPL5	1.05744729980645	2.35265050426657e-31	0.961633641948603	hMDP
RPL35	0.955676303653912	4.14011573415087e-31	0.959955005624297	hMDP
HINT1	1.31893691123038	5.19311926791567e-31	0.959193562343169	hMDP
RPS25	1.20211684760725	1.06268888203358e-30	0.957082287790949	hMDP
RPL31	0.888541095504323	2.00984591962828e-30	0.955230596175478	hMDP
AC090498.1	1.43303304221966	3.28744637047504e-30	0.951492601886303	hMDP
GAPDH	1.22228360945575	4.73390333365837e-30	0.952600155749762	hMDP
RPL23A	1.02115495717266	7.29990115643288e-30	0.951336852124254	hMDP
RPL18A	1.19924073670463	1.1072578491067e-29	0.948533356407372	hMDP
RPL10	0.847843858421919	1.13894717265092e-29	0.949987020853163	hMDP
RPS23	0.839257327320036	4.07702159758037e-29	0.946093276801938	hMDP
RPS15A	0.938934457970059	4.28929373400055e-29	0.945937527039889	hMDP
RPSA	1.10537639605294	8.60136822573849e-29	0.942562948862161	hMDP
RPL24	1.08862895007931	2.02218152065255e-28	0.941143895474604	hMDP
RPL35A	0.798727362324914	2.50915553504168e-28	0.940486285368175	hMDP
RPS3	0.862793542742629	3.42714216696514e-28	0.939517175737648	hMDP
RPS13	0.767563353646187	4.09425024440387e-28	0.938963398805919	hMDP
RPS5	1.0562358449792	7.42741746069239e-28	0.937103054425889	hMDP
RPL36	0.887692178337647	8.60163991717692e-28	0.9366444579043	hMDP
RPL6	0.927325059047615	8.66985144085411e-28	0.936609846846067	hMDP
RPL13A	0.874994577687504	1.50121384509062e-27	0.934896599463529	hMDP
RPL37	0.743580504467688	1.70383742442411e-27	0.934498572293848	hMDP
PTMA	0.801204064849247	2.03142074684993e-27	0.933944795362118	hMDP
RPL34	0.744941839477154	2.51621317993298e-27	0.933269879726573	hMDP
LDHB	1.23641291162571	3.87824315191492e-27	0.931262438349053	hMDP
RPS27	1.54133424062125	5.43485785071771e-27	0.930829800121139	hMDP
RPS19	1.10904011519596	6.09951621815198e-27	0.930466384009691	hMDP
RPL13	0.805717148788759	7.42056779332317e-27	0.929843384961495	hMDP
EEF1A1	0.772502816672988	8.09523181688515e-27	0.92956649649563	hMDP
RPL27A	0.739010599119955	2.78093184172687e-26	0.925620835857056	hMDP
RPL11	0.800846304916722	3.69895775334337e-26	0.924703642813879	hMDP
RPL4	0.805678290881627	8.39884746901085e-26	0.922055896859046	hMDP
RPL30	0.902549621467245	1.0227881894794e-25	0.921415592281734	hMDP
SMIM24	1.27123126165743	1.54359097016648e-25	0.900943151336852	hMDP
TSTD1	0.78195875253875	1.7226537746149e-25	0.84327247555594	hMDP
BTF3	0.961362746882197	1.72963303260754e-25	0.919685039370079	hMDP
RPL15	0.724441650145653	2.16691864541193e-25	0.9189755126763	hMDP
RPL10A	0.848677058808855	1.14007684910343e-24	0.913524271004586	hMDP
HIST1H4C	1.66611604825435	2.64146101694302e-24	0.908696028381068	hMDP
IGLL1	1.96994577592812	7.45107224273089e-24	0.900631651812754	hMDP
PRDX1	0.803301253408765	9.01434799647474e-24	0.839404689798391	hMDP
SRP14	0.994651190386422	1.46960627821768e-23	0.904975339621009	hMDP
NPM1	0.996691046573688	2.77209220996532e-23	0.902777537423207	hMDP
RPL7	0.946509343911405	8.86660380800492e-23	0.890386778575755	hMDP
PPIA	0.930694636067833	9.65896940957145e-23	0.898589599377001	hMDP
RPLP0	0.78680407356463	2.15058602486762e-22	0.895838020247469	hMDP
TCF4	1.06730621809984	2.26578314389589e-22	0.880453404862854	hMDP
MZB1	1.18293307506053	4.1836212837344e-22	0.78890715583629	hMDP
RPS2	0.743942116631966	1.78734033358022e-21	0.888465864843818	hMDP
TXN	0.945085873805075	3.50780645984473e-21	0.885160508782556	hMDP
RPL29	0.701121755810507	1.03031421193682e-20	0.882261832655533	hMDP
CD34	0.976326855071239	2.74100170755174e-20	0.835701306567448	hMDP
UBB	0.779242713566574	5.77320094005255e-19	0.867612702258372	hMDP
STMN1	1.12051910015665	7.97645502169974e-19	0.866124426754348	hMDP
SVIP	0.844034813393324	8.50293665646176e-19	0.848386259409882	hMDP
C1QBP	0.827564274142104	8.50718129177662e-19	0.853543307086614	hMDP
GYPC	0.90651393507875	1.02663889442746e-18	0.846430734619711	hMDP
HMGB1	0.863103165159423	1.83398528845308e-18	0.863286319979233	hMDP
BCL7A	0.743635721087699	4.96699331063866e-18	0.819806178073895	hMDP
POLR2L	0.825199847862439	5.55761100316582e-18	0.855793025871766	hMDP
APEX1	0.793971578954637	8.00066165300993e-18	0.853422168382798	hMDP
SHFM1	0.820791939330641	1.42087178696461e-17	0.854512416717141	hMDP
NGFRAP1	0.844849423774645	1.8696903017648e-17	0.837864497707017	hMDP
CDK6	0.890441004282812	2.13810710787936e-17	0.851380115947045	hMDP
NUCB2	0.881652800481798	5.80007601305518e-17	0.849424591156875	hMDP
EEF1B2	0.717388734698869	7.37463173895582e-17	0.849165008220126	hMDP
PARP1	0.705915393580883	8.14875884161684e-17	0.842744656917885	hMDP
SNRPE	0.775295310059529	9.05464856046319e-17	0.845513541576534	hMDP
NREP	0.781593398399031	3.04046458806623e-16	0.839595050618673	hMDP
GSTP1	0.778832838454481	3.29385671291135e-16	0.843281128320498	hMDP
OST4	0.723339527387556	4.64737543476809e-16	0.83900666262871	hMDP
SOX4	1.32140872761186	5.99074116125116e-16	0.840096910963053	hMDP
NME1	0.837220698792423	1.60105260837344e-15	0.827619624470018	hMDP
SNRPD2	0.710019536627182	2.18171911991893e-15	0.835407112572467	hMDP
UQCRQ	0.785279267894272	7.19259322835082e-15	0.830717314181881	hMDP
ADA	1.01368151053149	1.51853176176632e-14	0.80657610106429	hMDP
LDHA	0.762365782377994	2.86048699142538e-14	0.824262351821407	hMDP
SNRPG	0.838192968159688	3.06788215897122e-14	0.821545383750108	hMDP
BCL11A	0.789440192533523	5.87399532871828e-14	0.815886475728995	hMDP
ATP5G1	0.741580462659547	9.09310557751746e-14	0.811871592973955	hMDP
CD99	0.897326758631602	9.7006812205998e-14	0.818897637795276	hMDP
SSB	0.737521156665279	1.39736253557781e-13	0.804412909924721	hMDP
H3F3A	0.71599272779966	4.63257504390962e-13	0.802440079605434	hMDP
RAN	0.728213778063729	5.0224289075629e-13	0.812235009085403	hMDP
ROMO1	0.731542935619001	6.08381425803265e-13	0.81164662109544	hMDP
NDUFA4	0.737610860087068	6.89949014441684e-13	0.811490871333391	hMDP
HSPE1	0.797546679316047	1.22456575173403e-12	0.807718265985983	hMDP
MRPL57	0.715759076247665	1.50338751013387e-12	0.80557238037553	hMDP
BLNK	0.864319760229722	5.41304692908712e-09	0.699679847711344	hMDP
DNTT	1.76437102341642	8.47791390563784e-09	0.690646361512503	hMDP
HSPB1	0.757828066271742	9.53345039654492e-09	0.765086095007355	hMDP
MYC	0.720677626469859	5.18946055527887e-08	0.740088258198494	hMDP
JCHAIN	1.19175276378912	6.34158490611015e-05	0.588024573851346	hMDP
RUNX2	0.848768107457688	7.75451483928035e-05	0.707813446396124	hMDP
SPIB	0.851009915870473	0.00061198772930515	0.612408064376568	hMDP
GTSE1	1.55263540641219	2.38687500300136e-43	0.98168454319096	Pre-monocyte
KIF20A	0.885414139004413	1.28588403246159e-41	0.83826134840069	Pre-monocyte
